6.100 (6.100),,,,,
,,,,,
6.300 (6.300),,12.100 (5.800),,,
6.250 (6.250),,,,,
,,,,,
6.250 (6.250),,,,,
6.167 (6.167),11.883 (5.717),11.950 (0.067),,,
6.133 (6.133),12.133 (6.000),12.167 (0.033),,,
6.183 (6.183),,12.083 (5.900),,,
6.383 (6.383),12.217 (5.833),12.250 (0.033),,,
6.400 (6.400),,,,,
,,,,,
6.283 (6.283),12.067 (5.783),12.100 (0.033),16.783 (4.683),20.350 (3.567),21.517 (1.167)
,,,,,
6.217 (6.217),,,,,
6.267 (6.267),,12.283 (6.017),,,
6.317 (6.317),,12.250 (5.933),,,
,,,,,
6.183 (6.183),12.067 (5.883),12.100 (0.033),24.050 (11.950),25.333 (1.283),
6.200 (6.200),,12.183 (5.983),,,
6.100 (6.100),,,,,
6.083 (6.083),,,,,
,,,,,
,,,,,
6.250 (6.250),,,,,
6.200 (6.200),,,,,
6.217 (6.217),12.167 (5.950),12.217 (0.050),,,
6.117 (6.117),,,,,
6.133 (6.133),,,,,
,,,,,
6.233 (6.233),,,,,
6.250 (6.250),,,,,
,,,,,
,,,,,
6.333 (6.333),,,,,
,,,,,
,,,,,
6.183 (6.183),,,,,
6.183 (6.183),12.183 (6.000),12.200 (0.017),,,
6.200 (6.200),,,,,
6.183 (6.183),,12.317 (6.133),,,
6.267 (6.267),,,,,
6.250 (6.250),,12.283 (6.033),,,
6.233 (6.233),12.083 (5.850),12.117 (0.033),,,
,,,,,
6.283 (6.283),,,,,
6.383 (6.383),,,,,
6.317 (6.317),,13.150 (6.833),,,
,,,,,
6.250 (6.250),,,,,
6.167 (6.167),,,,,
6.100 (6.100),,,,,
6.283 (6.283),,12.200 (5.917),,,
6.150 (6.150),11.967 (5.817),12.033 (0.067),,,
,,,,,
6.200 (6.200),,,,,
,,,,,
6.250 (6.250),12.300 (6.050),12.367 (0.067),16.950 (4.583),19.917 (2.967),
6.250 (6.250),,,,,
,,,,,
6.300 (6.300),,,,,
6.117 (6.117),,12.117 (6.000),,,
6.267 (6.267),,,,,
,,,,,
,,,,,
6.217 (6.217),,,,,
6.267 (6.267),,,,,
6.217 (6.217),,,,,
,,,,,
,,,,,
6.350 (6.350),,,,,
6.167 (6.167),12.117 (5.950),12.133 (0.017),,,
6.150 (6.150),,,,,
,,,,,
6.350 (6.350),,,,,
6.150 (6.150),,,,,
6.483 (6.483),,12.300 (5.817),,,
6.217 (6.217),,,,,
6.217 (6.217),,,,,
6.150 (6.150),,,,,
,,,,,
,,,,,
6.233 (6.233),,,,,
6.250 (6.250),,,,,
,,,,,
,,,,,
6.267 (6.267),,,,,
6.217 (6.217),,,,,
,,,,,
6.183 (6.183),12.017 (5.833),12.100 (0.083),,,
6.150 (6.150),,,,,
,,,,,
6.033 (6.033),,12.067 (6.033),,,
6.250 (6.250),,,,,
6.300 (6.300),,12.200 (5.900),,,
6.283 (6.283),,,,,
,,,,,
6.267 (6.267),,,,,
,,,,,
,,,,,
,,,,,
6.200 (6.200),12.267 (6.067),12.300 (0.033),,,
,,,,,
,,,,,
6.150 (6.150),,,,,
6.200 (6.200),,,,,
,,,,,
6.200 (6.200),,,,,
6.200 (6.200),,,,,
6.183 (6.183),,,,,
1:56.200 (1:56.200),,,,,
6.350 (6.350),,,,,
6.267 (6.267),12.250 (5.983),12.317 (0.067),17.017 (4.700),,
6.267 (6.267),,,,,
6.350 (6.350),,,,,
6.117 (6.117),,,,,
6.350 (6.350),,,,,
6.300 (6.300),,12.283 (5.983),,,
6.267 (6.267),,,,,
6.200 (6.200),,12.050 (5.850),,,
6.283 (6.283),,,,,
,,,,,
6.283 (6.283),,,,,
6.083 (6.083),,12.283 (6.200),,,
6.250 (6.250),,,,,
6.300 (6.300),,,,,
6.350 (6.350),,12.383 (6.033),,,
6.317 (6.317),,12.183 (5.867),,,
6.200 (6.200),,12.400 (6.200),,,
6.200 (6.200),12.200 (6.000),12.233 (0.033),,,
,,,,,
6.250 (6.250),12.250 (6.000),12.333 (0.083),,,
6.233 (6.233),,,,,
6.083 (6.083),,,,,
6.417 (6.417),,12.733 (6.317),,,
6.217 (6.217),,,,,
6.200 (6.200),,,,,
6.167 (6.167),,,,,
6.383 (6.383),,,,,
6.217 (6.217),,,,,
6.250 (6.250),,12.233 (5.983),,,
6.267 (6.267),,,,,
6.250 (6.250),12.883 (6.633),12.983 (0.100),18.517 (5.533),22.833 (4.317),32.517 (9.683)
6.233 (6.233),,,,,
6.217 (6.217),,,,,
,,,,,
6.317 (6.317),,,,,
6.183 (6.183),,12.383 (6.200),,,
6.217 (6.217),,12.233 (6.017),,,
,,,,,
6.200 (6.200),,12.167 (5.967),,,
6.317 (6.317),,,,,
6.417 (6.417),12.300 (5.883),12.333 (0.033),17.583 (5.250),20.967 (3.383),
6.183 (6.183),,,,,
6.117 (6.117),,,,,
6.200 (6.200),,12.350 (6.150),,,
6.183 (6.183),12.150 (5.967),12.200 (0.050),16.633 (4.433),19.583 (2.950),20.700 (1.117)
6.217 (6.217),,12.200 (5.983),,,
6.250 (6.250),12.133 (5.883),12.183 (0.050),16.267 (4.083),19.633 (3.367),20.483 (0.850)
,,,,,
6.167 (6.167),,,,,
,,,,,
6.283 (6.283),,,,,
6.283 (6.283),,,,,
,,,,,
,,,,,
6.217 (6.217),,,,,
6.267 (6.267),,12.367 (6.100),,,
6.150 (6.150),,,,,
6.167 (6.167),,,,,
6.283 (6.283),,12.183 (5.900),,,
,,,,,
6.233 (6.233),12.150 (5.917),12.200 (0.050),16.633 (4.433),19.400 (2.767),
6.233 (6.233),,12.150 (5.917),,,
6.200 (6.200),,,,,
,,,,,
6.367 (6.367),,,,,
6.300 (6.300),,,,,
,,,,,
,,,,,
6.283 (6.283),,12.217 (5.933),,,
6.183 (6.183),,,,,
6.150 (6.150),,,,,
,,,,,
,,,,,
6.267 (6.267),,12.283 (6.017),,,
6.233 (6.233),,12.233 (6.000),,,
6.250 (6.250),,,,,
,,,,,
6.233 (6.233),12.083 (5.850),12.150 (0.067),16.750 (4.600),19.733 (2.983),
,,,,,
,,,,,
6.150 (6.150),,,,,
6.283 (6.283),12.033 (5.750),12.100 (0.067),,,
,,,,,
6.200 (6.200),12.233 (6.033),12.267 (0.033),,,
,,,,,
6.217 (6.217),,,,,
6.083 (6.083),,12.167 (6.083),,,
6.100 (6.100),,,,,
6.200 (6.200),,,,,
,,,,,
6.167 (6.167),,,,,
,,,,,
6.117 (6.117),,12.067 (5.950),,,
6.233 (6.233),,12.150 (5.917),,,
6.200 (6.200),,,,,
6.350 (6.350),,,,,
6.167 (6.167),,,,,
6.133 (6.133),,,,,
,,,,,
6.167 (6.167),,,,,
6.150 (6.150),,,,,
6.250 (6.250),,12.267 (6.017),,,
,,,,,
6.333 (6.333),,,,,
,,,,,
6.317 (6.317),,,,,
,,,,,
6.117 (6.117),,12.183 (6.067),,,
,,,,,
,,,,,
,,,,,
,,,,,
6.250 (6.250),,12.217 (5.967),,,
6.233 (6.233),,,,,
,,,,,
6.150 (6.150),,12.133 (5.983),,,
6.183 (6.183),,,,,
6.167 (6.167),,,,,
6.150 (6.150),,,,,
,,,,,
6.117 (6.117),,12.167 (6.050),,,
,,,,,
6.183 (6.183),12.183 (6.000),12.217 (0.033),17.567 (5.350),,
6.217 (6.217),,,,,
6.267 (6.267),,12.217 (5.950),,,
6.183 (6.183),,12.183 (6.000),,,
6.083 (6.083),12.033 (5.950),12.050 (0.017),16.850 (4.800),19.767 (2.917),22.233 (2.467)
6.300 (6.300),,,,,
6.150 (6.150),6.150 (0.000),12.117 (5.967),,,
6.233 (6.233),,12.283 (6.050),,,
6.167 (6.167),,,,,
6.100 (6.100),,12.150 (6.050),,,
6.133 (6.133),,,,,
6.250 (6.250),,12.200 (5.950),,,
6.150 (6.150),,12.367 (6.217),,,
6.250 (6.250),,,,,
6.083 (6.083),12.100 (6.017),12.150 (0.050),22.833 (10.683),25.600 (2.767),
6.183 (6.183),,,,,
6.183 (6.183),12.117 (5.933),12.200 (0.083),16.550 (4.350),19.350 (2.800),21.383 (2.033)
,,,,,
,,,,,
6.150 (6.150),,,,,
6.133 (6.133),,,,,
6.133 (6.133),12.067 (5.933),12.133 (0.067),16.650 (4.517),19.650 (3.000),
6.250 (6.250),,,,,
,,,,,
6.133 (6.133),,,,,
,,,,,
,,,,,
6.283 (6.283),,,,,
6.167 (6.167),,,,,
6.283 (6.283),,,,,
,,,,,
6.167 (6.167),,,,,
6.200 (6.200),,,,,
6.133 (6.133),,,,,
,,,,,
sep=,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
sep=,
,,,,
sep=,
5.233 (5.233),,,,
5.200 (5.200),,,,
5.233 (5.233),,,,
5.200 (5.200),,,,
5.200 (5.200),,,,
5.200 (5.200),,,,
5.200 (5.200),10.133 (4.933),,,
5.233 (5.233),,,,
,,,,
5.200 (5.200),,,,
5.267 (5.267),,,,
5.200 (5.200),,,,
5.200 (5.200),,,,
5.267 (5.267),,,,
5.200 (5.200),10.000 (4.800),14.633 (4.633),,
5.200 (5.200),10.133 (4.933),,,
5.200 (5.200),,,,
5.200 (5.200),,,,
5.200 (5.200),,,,
5.200 (5.200),,,,
5.200 (5.200),10.000 (4.800),14.600 (4.600),,
,,,,
,,,,
5.200 (5.200),10.067 (4.867),14.567 (4.500),,
5.200 (5.200),,,,
5.200 (5.200),,,,
5.200 (5.200),10.000 (4.800),14.833 (4.833),,
5.233 (5.233),,,,
5.200 (5.200),,,,
5.233 (5.233),,,,
,,,,
5.167 (5.167),10.133 (4.967),,,
5.200 (5.200),,,,
5.233 (5.233),,,,
,,,,
5.200 (5.200),9.967 (4.767),17.400 (7.433),,
5.200 (5.200),10.067 (4.867),14.600 (4.533),,
5.200 (5.200),,,,
5.233 (5.233),,,,
sep=,
,,,,,,
,7.817 (7.817),8.217 (0.400),,,,
,7.817 (7.817),8.067 (0.250),9.483 (1.417),9.733 (0.250),,
,,,,,,
,7.800 (7.800),,,,,
,7.767 (7.767),,,,,
,7.817 (7.817),,,,,
,7.833 (7.833),,,,,
,,,,,,
,,,,,,
,7.833 (7.833),,,,,
,,,,,,
,,,,,,
,7.833 (7.833),8.133 (0.300),,,,
,,,,,,
,7.817 (7.817),,,,,
,,,,,,
,7.900 (7.900),8.183 (0.283),,,,
,7.817 (7.817),8.067 (0.250),9.417 (1.350),,,
,7.850 (7.850),,,,,
,,,,,,
,7.850 (7.850),,9.517 (1.667),,,
,,,,,,
,7.800 (7.800),,,,,
,,,,,,
,,,,,,
,,,,,,
,7.867 (7.867),8.200 (0.333),,,,
,7.783 (7.783),8.133 (0.350),9.550 (1.417),,,
,7.817 (7.817),8.133 (0.317),,,,
,,,,,,
,7.867 (7.867),8.200 (0.333),,,,
,,,,,,
,,,,,,
,,,,,,
,7.833 (7.833),8.150 (0.317),,,,
,7.800 (7.800),8.133 (0.333),,,,
,,,,,,
,7.833 (7.833),,,,,
,,,,,,
,7.800 (7.800),,,,,
,,,,,,
,7.883 (7.883),8.117 (0.233),9.567 (1.450),,,
,,,,,,
,7.833 (7.833),8.150 (0.317),,,,
,,,,,,
,,,,,,
,,,,,,
,7.817 (7.817),8.067 (0.250),,,,
,,,,,,
,7.833 (7.833),8.083 (0.250),,,,
,7.850 (7.850),,,,,
,,,,,,
,7.767 (7.767),8.133 (0.367),,,,
,7.767 (7.767),7.967 (0.200),,,,
,7.750 (7.750),8.100 (0.350),,,,
,,,,,,
,7.783 (7.783),8.200 (0.417),9.567 (1.367),,,
,7.850 (7.850),8.200 (0.350),,,,
,7.750 (7.750),,,,,
,,,,,,
,7.783 (7.783),8.050 (0.267),,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,7.733 (7.733),8.167 (0.433),,,,
,,,,,,
,7.833 (7.833),8.117 (0.283),,,,
,,,,,,
,7.800 (7.800),8.167 (0.367),,,,
,7.767 (7.767),8.017 (0.250),,,,
,,,,,,
,7.800 (7.800),8.233 (0.433),,,,
,7.767 (7.767),8.217 (0.450),,,,
,,,,,,
,7.767 (7.767),,,,,
,,,,,,
,7.800 (7.800),,,,,
,7.717 (7.717),8.100 (0.383),,,,
,7.783 (7.783),8.150 (0.367),,,,
,,,,,,
,7.783 (7.783),8.067 (0.283),,,,
,,,,,,
,,,,,,
,,8.167 (8.167),,,,
,7.800 (7.800),8.267 (0.467),,,,
,7.733 (7.733),8.050 (0.317),,,,
,,,,,,
,,,,,,
,7.783 (7.783),,,,,
,,,,,,
,,,,,,
sep=,
,,,,,
,,,,,
,,,,,
12.817 (12.817),29.033 (16.217),29.033 (0.000),30.033 (1.000),1:52.667 (1:22.633),
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
13.333 (13.333),35.617 (22.283),35.617 (0.000),54.800 (19.183),1:56.850 (1:02.050),
,,,,,
21.383 (21.383),24.467 (3.083),24.467 (0.000),,,
,,,,,
,,,,,
,,,,,
13.017 (13.017),15.833 (2.817),15.833 (0.000),16.800 (0.967),44.633 (27.833),45.400 (0.767)
,,,,,
,,,,,
,,,,,
12.883 (12.883),15.950 (3.067),15.950 (0.000),16.817 (0.867),,
13.017 (13.017),16.467 (3.450),16.467 (0.000),18.633 (2.167),,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.800 (12.800),15.883 (3.083),15.883 (0.000),16.617 (0.733),,
12.917 (12.917),15.917 (3.000),15.917 (0.000),16.683 (0.767),51.400 (34.717),
12.617 (12.617),15.900 (3.283),15.900 (0.000),16.733 (0.833),33.167 (16.433),34.100 (0.933)
12.817 (12.817),15.817 (3.000),15.817 (0.000),,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.917 (12.917),16.133 (3.217),16.133 (0.000),16.900 (0.767),,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.900 (12.900),15.983 (3.083),15.983 (0.000),17.067 (1.083),,
12.733 (12.733),15.517 (2.783),15.517 (0.000),16.733 (1.217),,
,,,,,
13.150 (13.150),15.967 (2.817),15.967 (0.000),16.517 (0.550),32.117 (15.600),33.133 (1.017)
12.950 (12.950),16.133 (3.183),16.133 (0.000),16.283 (0.150),,
,,,,,
12.750 (12.750),15.483 (2.733),15.483 (0.000),16.250 (0.767),,
,,,,,
,,,,,
,,,,,
,,,,,
12.967 (12.967),,,,,
,,,,,
12.917 (12.917),16.167 (3.250),16.167 (0.000),16.167 (0.000),26.967 (10.800),27.900 (0.933)
,,,,,
12.883 (12.883),15.883 (3.000),15.883 (0.000),16.083 (0.200),,
,,,,,
12.983 (12.983),,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.867 (12.867),,,,,
,,,,,
,,,,,
,,,,,
12.717 (12.717),15.817 (3.100),15.817 (0.000),16.917 (1.100),,
,,,,,
,,,,,
13.050 (13.050),,,,,
,,,,,
,,,,,
,,,,,
13.083 (13.083),,,,,
,,,,,
12.917 (12.917),16.067 (3.150),16.067 (0.000),16.350 (0.283),,
,,,,,
,,,,,
,,,,,
13.100 (13.100),16.233 (3.133),16.233 (0.000),16.283 (0.050),,
,,,,,
,,,,,
12.733 (12.733),,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.983 (12.983),15.917 (2.933),15.917 (0.000),17.833 (1.917),28.467 (10.633),29.383 (0.917)
,,,,,
,,,,,
,,,,,
,51.683 (51.683),2:02.633 (1:10.950),,,
,,,,,
,,,,,
12.783 (12.783),,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.733 (12.733),,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.867 (12.867),15.900 (3.033),15.900 (0.000),16.550 (0.650),,
12.617 (12.617),15.483 (2.867),15.483 (0.000),16.233 (0.750),,
,,,,,
,,,,,
,,,,,
12.750 (12.750),,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.650 (12.650),15.433 (2.783),15.433 (0.000),17.517 (2.083),,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
13.050 (13.050),16.183 (3.133),16.183 (0.000),16.183 (0.000),,
13.017 (13.017),16.450 (3.433),16.450 (0.000),16.450 (0.000),,
,,,,,
,,,,,
,,,,,
12.733 (12.733),15.717 (2.983),15.717 (0.000),16.267 (0.550),26.867 (10.600),27.733 (0.867)
sep=,
,,
6.933 (6.933),,
,,
6.800 (6.800),,
6.933 (6.933),,
,,
,,
,,
6.833 (6.833),,
,,
6.800 (6.800),,
,,
6.700 (6.700),10.067 (3.367),11.367 (1.300)
6.733 (6.733),,
6.767 (6.767),,
6.733 (6.733),10.067 (3.333),11.567 (1.500)
,,
6.733 (6.733),9.933 (3.200),11.167 (1.233)
6.633 (6.633),,
,,
,,
,,
6.700 (6.700),,
6.700 (6.700),10.167 (3.467),
,,
,,
,,
,,
,,
,,
6.700 (6.700),9.933 (3.233),
6.700 (6.700),,
6.767 (6.767),,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
6.700 (6.700),,
,,
,,
6.767 (6.767),9.933 (3.167),11.217 (1.283)
,,
,,
6.700 (6.700),,
6.667 (6.667),,
,,
6.733 (6.733),10.033 (3.300),11.317 (1.283)
,,
6.667 (6.667),,
6.800 (6.800),,
,,
,,
,,
6.733 (6.733),,
6.867 (6.867),,
,,
,,
6.733 (6.733),,
6.700 (6.700),,
,,
6.667 (6.667),,
,,
6.667 (6.667),,
6.733 (6.733),,
,,
,,
,,
,,
6.700 (6.700),9.833 (3.133),
,,
,,
6.667 (6.667),9.967 (3.300),11.300 (1.333)
,,
6.733 (6.733),9.867 (3.133),11.183 (1.317)
,,
,,
6.633 (6.633),,
,,
6.700 (6.700),,
,,
,,
,,
6.733 (6.733),9.967 (3.233),
,,
6.633 (6.633),9.967 (3.333),11.283 (1.317)
,,
,,
6.867 (6.867),,
,,
,,
6.733 (6.733),,
,,
6.767 (6.767),,
6.800 (6.800),10.000 (3.200),11.267 (1.267)
,,
6.700 (6.700),10.067 (3.367),11.383 (1.317)
,,
,,
,,
,,
6.700 (6.700),10.000 (3.300),11.417 (1.417)
,,
6.733 (6.733),,
6.700 (6.700),,
,,
6.733 (6.733),,
6.700 (6.700),,
,,
,,
6.700 (6.700),,
6.667 (6.667),,
6.767 (6.767),,
,,
6.667 (6.667),,
,,
,,
6.767 (6.767),,
6.700 (6.700),,
,,
,,
6.767 (6.767),10.067 (3.300),11.450 (1.383)
6.700 (6.700),10.000 (3.300),11.283 (1.283)
,,
,,
,,
6.733 (6.733),,
6.800 (6.800),,
,,
,,
6.733 (6.733),,
6.700 (6.700),,
6.700 (6.700),,
,,
6.733 (6.733),,
,,
6.833 (6.833),,
6.733 (6.733),,
,,
6.667 (6.667),,
6.667 (6.667),,
6.700 (6.700),10.000 (3.300),11.500 (1.500)
6.767 (6.767),,
,,
6.667 (6.667),,
,,
6.667 (6.667),,
,,
,,
,,
6.767 (6.767),,
,,
,,
,,
,,
,,
,,
6.700 (6.700),10.000 (3.300),
6.833 (6.833),,
,,
,,
,,
,,
,,
,,
,,
6.700 (6.700),,
6.767 (6.767),10.100 (3.333),11.400 (1.300)
,,
,,
,,
,,
,,
6.633 (6.633),,
6.733 (6.733),,
,,
,,
,,
,,
,,
6.833 (6.833),10.133 (3.300),11.417 (1.283)
,,
,,
,,
6.833 (6.833),,
6.800 (6.800),,
,,
6.800 (6.800),,
,,
,,
,,
6.733 (6.733),,
,,
6.700 (6.700),,
,,
6.733 (6.733),,
6.700 (6.700),,
,,
,,
6.733 (6.733),,
,,
,,
,,
,,
,,
6.733 (6.733),,
,,
6.733 (6.733),,
6.733 (6.733),10.067 (3.333),
,,
6.733 (6.733),10.033 (3.300),11.333 (1.300)
6.700 (6.700),,
,,
6.800 (6.800),,
,,
6.700 (6.700),10.000 (3.300),11.283 (1.283)
6.667 (6.667),10.067 (3.400),11.383 (1.317)
,,
6.700 (6.700),,
6.733 (6.733),,
,,
,,
6.700 (6.700),,
,,
6.733 (6.733),10.100 (3.367),11.433 (1.333)
,,
,,
6.800 (6.800),10.100 (3.300),11.433 (1.333)
6.733 (6.733),,
6.733 (6.733),,
6.667 (6.667),,
6.700 (6.700),,
6.700 (6.700),9.833 (3.133),11.133 (1.300)
,,
,,
6.633 (6.633),9.933 (3.300),11.200 (1.267)
,,
,,
,,
,,
,,
6.733 (6.733),10.067 (3.333),11.467 (1.400)
6.667 (6.667),,
,,
6.700 (6.700),,
,,
6.733 (6.733),,
6.733 (6.733),9.933 (3.200),11.217 (1.283)
,,
,,
,,
6.767 (6.767),,
,,
,,
,,
,,
6.700 (6.700),,
,,
,,
,,
6.700 (6.700),,
6.667 (6.667),,
6.667 (6.667),10.033 (3.367),
,,
,,
6.733 (6.733),,
6.733 (6.733),,
,,
,,
,,
,,
,,
6.733 (6.733),,
,,
,,
6.800 (6.800),,
,,
,,
6.767 (6.767),9.867 (3.100),11.183 (1.317)
,,
,,
,,
6.833 (6.833),10.100 (3.267),11.467 (1.367)
6.767 (6.767),,
,,
,,
,,
,,
,,
6.833 (6.833),,
,,
6.767 (6.767),,
,,
,,
6.733 (6.733),,
,,
6.867 (6.867),,
6.733 (6.733),,
6.700 (6.700),,
,,
sep=,
,,,,,
,,,,,
,,,,,
12.900 (12.900),,,,,
,,,,,
,,,,,
12.900 (12.900),15.717 (2.817),15.717 (0.000),17.350 (1.633),1:04.617 (47.267),1:05.567 (0.950)
,,,,,
16.283 (16.283),20.833 (4.550),20.833 (0.000),21.950 (1.117),,
12.800 (12.800),15.883 (3.083),15.883 (0.000),16.650 (0.767),31.767 (15.117),32.933 (1.167)
,,,,,
13.000 (13.000),16.017 (3.017),16.017 (0.000),17.517 (1.500),,
12.783 (12.783),,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.900 (12.900),15.950 (3.050),15.950 (0.000),17.350 (1.400),31.517 (14.167),32.400 (0.883)
,,,,,
12.983 (12.983),,,,,
,,,,,
,,,,,
12.733 (12.733),15.500 (2.767),15.500 (0.000),16.167 (0.667),,
,,,,,
12.767 (12.767),15.833 (3.067),15.833 (0.000),15.833 (0.000),26.883 (11.050),
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.800 (12.800),15.933 (3.133),15.933 (0.000),16.267 (0.333),26.683 (10.417),27.483 (0.800)
,,,,,
12.883 (12.883),15.733 (2.850),15.733 (0.000),16.133 (0.400),27.200 (11.067),
12.833 (12.833),16.867 (4.033),16.867 (0.000),16.867 (0.000),,
13.033 (13.033),15.883 (2.850),15.883 (0.000),16.350 (0.467),,
,,,,,
13.117 (13.117),16.317 (3.200),16.317 (0.000),16.717 (0.400),,
12.950 (12.950),16.050 (3.100),16.050 (0.000),16.817 (0.767),,
13.033 (13.033),15.917 (2.883),15.917 (0.000),16.483 (0.567),,
,,,,,
13.300 (13.300),16.150 (2.850),16.150 (0.000),,,
12.850 (12.850),15.867 (3.017),15.867 (0.000),15.867 (0.000),27.117 (11.250),
,,,,,
,,,,,
12.867 (12.867),15.933 (3.067),15.933 (0.000),,,
12.817 (12.817),16.017 (3.200),16.017 (0.000),16.600 (0.583),27.550 (10.950),
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.700 (12.700),15.717 (3.017),15.717 (0.000),15.883 (0.167),30.217 (14.333),31.333 (1.117)
12.717 (12.717),15.883 (3.167),15.883 (0.000),16.600 (0.717),,
12.783 (12.783),15.883 (3.100),15.883 (0.000),17.017 (1.133),,
12.850 (12.850),15.950 (3.100),15.950 (0.000),15.983 (0.033),,
,,,,,
12.350 (12.350),,,,,
13.000 (13.000),15.967 (2.967),15.967 (0.000),16.433 (0.467),,
,,,,,
,,,,,
12.800 (12.800),15.800 (3.000),15.800 (0.000),15.967 (0.167),,
,,,,,
,,,,,
12.683 (12.683),15.500 (2.817),15.500 (0.000),17.200 (1.700),,
12.900 (12.900),,,,,
12.933 (12.933),15.767 (2.833),15.767 (0.000),16.033 (0.267),,
,,,,,
,,,,,
12.783 (12.783),15.167 (2.383),15.167 (0.000),16.683 (1.517),,
,,,,,
,,,,,
12.767 (12.767),15.400 (2.633),15.400 (0.000),16.133 (0.733),,
,,,,,
,,,,,
12.733 (12.733),,,,,
12.733 (12.733),15.917 (3.183),15.917 (0.000),18.633 (2.717),,
12.850 (12.850),15.600 (2.750),15.600 (0.000),17.167 (1.567),,
,,,,,
12.833 (12.833),15.433 (2.600),15.433 (0.000),16.067 (0.633),,
,,,,,
12.783 (12.783),15.567 (2.783),15.567 (0.000),16.250 (0.683),,
12.767 (12.767),,,,,
,,,,,
13.000 (13.000),16.200 (3.200),16.200 (0.000),17.133 (0.933),27.100 (9.967),28.250 (1.150)
12.750 (12.750),15.733 (2.983),15.733 (0.000),18.683 (2.950),,
,,,,,
,,,,,
12.900 (12.900),15.883 (2.983),15.883 (0.000),,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.900 (12.900),15.700 (2.800),15.700 (0.000),20.267 (4.567),,
12.917 (12.917),15.800 (2.883),15.800 (0.000),15.867 (0.067),,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.833 (12.833),15.883 (3.050),15.883 (0.000),15.883 (0.000),26.000 (10.117),29.767 (3.767)
,,,,,
12.750 (12.750),15.783 (3.033),15.783 (0.000),15.950 (0.167),,
,,,,,
,,,,,
,,,,,
12.917 (12.917),16.133 (3.217),16.133 (0.000),16.367 (0.233),26.633 (10.267),27.483 (0.850)
,,,,,
,,,,,
,,,,,
,,,,,
12.983 (12.983),15.850 (2.867),15.850 (0.000),15.850 (0.000),26.067 (10.217),26.933 (0.867)
,,,,,
12.700 (12.700),15.667 (2.967),15.667 (0.000),17.100 (1.433),,
,,,,,
,,,,,
12.717 (12.717),16.000 (3.283),16.000 (0.000),16.000 (0.000),,
12.950 (12.950),16.200 (3.250),16.200 (0.000),16.367 (0.167),,
12.817 (12.817),15.900 (3.083),15.900 (0.000),16.217 (0.317),,
,,,,,
,,,,,
,,,,,
12.683 (12.683),15.717 (3.033),15.717 (0.000),15.883 (0.167),,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
12.883 (12.883),15.867 (2.983),15.867 (0.000),16.117 (0.250),,
,,,,,
12.817 (12.817),15.617 (2.800),15.617 (0.000),15.967 (0.350),,
12.867 (12.867),,,,,
12.783 (12.783),,,,,
,,,,,
,,,,,
12.667 (12.667),15.633 (2.967),15.633 (0.000),,,
,,,,,
12.767 (12.767),16.267 (3.500),16.267 (0.000),16.267 (0.000),,
12.783 (12.783),15.633 (2.850),15.633 (0.000),,,
,,,,,
,,,,,
,,,,,
,,,,,
12.867 (12.867),,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
sep=,
5.267 (5.267),,,,
5.200 (5.200),,,,
5.200 (5.200),,,,
5.233 (5.233),,,,
5.200 (5.200),,,,
5.167 (5.167),,,,
5.200 (5.200),,,,
5.233 (5.233),,,,
,,,,
5.200 (5.200),,,,
5.200 (5.200),,,,
5.167 (5.167),,,,
,,,,
5.167 (5.167),,,,
5.233 (5.233),,,,
5.200 (5.200),10.233 (5.033),15.000 (4.767),,
5.167 (5.167),,,,
5.200 (5.200),10.033 (4.833),14.733 (4.700),,
5.233 (5.233),10.000 (4.767),,,
